E:/LIS_data/2019/0414/ISS_LIS_SC_V1.0_20190414_FIN_12957.nc,2,2019-04-14 16:35:22.453969240,2019-04-14 16:35:25.187871217
E:/LIS_data/2019/0417/ISS_LIS_SC_V1.0_20190417_FIN_13007.nc,12,2019-04-17 22:10:28.717579364,2019-04-17 22:11:18.857212543
E:/LIS_data/2019/0428/ISS_LIS_SC_V1.0_20190428_FIN_13171.nc,1,2019-04-28 11:11:37.840543508,2019-04-28 11:11:37.840543508
E:/LIS_data/2019/0430/ISS_LIS_SC_V1.0_20190430_FIN_13206.nc,137,2019-04-30 17:35:40.578999280,2019-04-30 17:38:00.476322889
E:/LIS_data/2019/0502/ISS_LIS_SC_V1.0_20190502_FIN_13232.nc,81,2019-05-02 09:23:22.916539072,2019-05-02 09:25:00.220524668
E:/LIS_data/2019/0503/ISS_LIS_SC_V1.0_20190503_FIN_13252.nc,5,2019-05-03 16:40:14.392628431,2019-05-03 16:42:08.949726819
E:/LIS_data/2019/0506/ISS_LIS_SC_V1.0_20190506_FIN_13294.nc,38,2019-05-06 07:37:16.672597050,2019-05-06 07:38:55.783742070
E:/LIS_data/2019/0508/ISS_LIS_SC_V1.0_20190508_FIN_13325.nc,19,2019-05-08 07:32:15.928380131,2019-05-08 07:33:41.424382328
E:/LIS_data/2019/0508/ISS_LIS_SC_V1.0_20190508_FIN_13329.nc,6,2019-05-08 14:03:10.712788701,2019-05-08 14:03:13.125935673
E:/LIS_data/2019/0518/ISS_LIS_SC_V1.0_20190518_FIN_13482.nc,60,2019-05-18 10:23:30.353001713,2019-05-18 10:25:05.039631962
E:/LIS_data/2019/0519/ISS_LIS_SC_V1.0_20190519_FIN_13493.nc,103,2019-05-19 03:02:09.958241581,2019-05-19 03:03:54.700642704
E:/LIS_data/2019/0521/ISS_LIS_SC_V1.0_20190521_FIN_13528.nc,111,2019-05-21 09:27:33.860950946,2019-05-21 09:29:21.989719867
E:/LIS_data/2019/0523/ISS_LIS_SC_V1.0_20190523_FIN_13554.nc,66,2019-05-23 01:14:37.799748897,2019-05-23 01:16:43.694936275
E:/LIS_data/2019/0524/ISS_LIS_SC_V1.0_20190524_FIN_13574.nc,10,2019-05-24 08:32:05.996175050,2019-05-24 08:33:43.096959352
E:/LIS_data/2019/0525/ISS_LIS_SC_V1.0_20190525_FIN_13600.nc,412,2019-05-26 00:21:54.724690198,2019-05-26 00:24:12.889576673
E:/LIS_data/2019/0526/ISS_LIS_SC_V1.0_20190526_FIN_13604.nc,8,2019-05-26 06:53:45.559468030,2019-05-26 06:54:54.673390150
E:/LIS_data/2019/0603/ISS_LIS_SC_V1.0_20190603_FIN_13737.nc,1,2019-06-03 20:10:55.720875620,2019-06-03 20:10:55.720875620
E:/LIS_data/2019/0606/ISS_LIS_SC_V1.0_20190606_FIN_13772.nc,15,2019-06-06 02:38:57.462887287,2019-06-06 02:40:19.082317829
E:/LIS_data/2019/0606/ISS_LIS_SC_V1.0_20190606_FIN_13783.nc,78,2019-06-06 19:18:50.252331256,2019-06-06 19:20:45.285137653
E:/LIS_data/2019/0616/ISS_LIS_SC_V1.0_20190616_FIN_13940.nc,15,2019-06-16 22:25:14.592702269,2019-06-16 22:26:45.599156737
E:/LIS_data/2019/0622/ISS_LIS_SC_V1.0_20190622_FIN_14032.nc,16,2019-06-22 20:41:29.028754472,2019-06-22 20:43:07.560248613
E:/LIS_data/2019/0623/ISS_LIS_SC_V1.0_20190623_FIN_14047.nc,148,2019-06-23 19:51:45.320637226,2019-06-23 19:53:25.747547626
E:/LIS_data/2019/0702/ISS_LIS_SC_V1.0_20190702_FIN_14180.nc,1,2019-07-02 09:08:37.295694828,2019-07-02 09:08:37.295694828
E:/LIS_data/2019/0703/ISS_LIS_SC_V1.0_20190703_FIN_14200.nc,1,2019-07-03 16:27:37.820788145,2019-07-03 16:27:37.820788145
E:/LIS_data/2019/0706/ISS_LIS_SC_V1.0_20190706_FIN_14241.nc,43,2019-07-06 07:27:12.421056389,2019-07-06 07:29:17.484395623
E:/LIS_data/2019/0803/ISS_LIS_SC_V1.0_20190803_FIN_14674.nc,6,2019-08-03 03:51:29.476809740,2019-08-03 03:52:45.814502
E:/LIS_data/2019/0808/ISS_LIS_SC_V1.0_20190808_FIN_14761.nc,3,2019-08-08 18:01:17.376316308,2019-08-08 18:02:53.467319726
E:/LIS_data/2019/0812/ISS_LIS_SC_V1.0_20190812_FIN_14827.nc,33,2019-08-13 00:27:41.384421110,2019-08-13 00:29:20.563376188
E:/LIS_data/2019/0813/ISS_LIS_SC_V1.0_20190813_FIN_14842.nc,34,2019-08-13 23:38:53.792319059,2019-08-13 23:40:28.375479459
E:/LIS_data/2019/0818/ISS_LIS_SC_V1.0_20190818_FIN_14914.nc,27,2019-08-18 14:39:48.499462127,2019-08-18 14:41:27.400646209
E:/LIS_data/2019/0820/ISS_LIS_SC_V1.0_20190820_FIN_14949.nc,3,2019-08-20 21:09:48.375820994,2019-08-20 21:10:33.558712840
E:/LIS_data/2019/0821/ISS_LIS_SC_V1.0_20190821_FIN_14964.nc,16,2019-08-21 20:20:42.446002244,2019-08-21 20:22:21.301135301
E:/LIS_data/2019/0822/ISS_LIS_SC_V1.0_20190822_FIN_14975.nc,1,2019-08-22 13:02:17.507153749,2019-08-22 13:02:17.507153749
E:/LIS_data/2019/0823/ISS_LIS_SC_V1.0_20190823_FIN_14990.nc,34,2019-08-23 12:12:28.363551139,2019-08-23 12:14:15.685862541
E:/LIS_data/2019/0825/ISS_LIS_SC_V1.0_20190825_FIN_15021.nc,41,2019-08-25 12:11:28.940128087,2019-08-25 12:13:26.999149084
E:/LIS_data/2019/0827/ISS_LIS_SC_V1.0_20190827_FIN_15052.nc,60,2019-08-27 10:34:03.137843370,2019-08-27 10:35:54.373713731
E:/LIS_data/2019/0827/ISS_LIS_SC_V1.0_20190827_FIN_15057.nc,6,2019-08-27 18:41:56.467158555,2019-08-27 18:42:22.190715074
E:/LIS_data/2019/0829/ISS_LIS_SC_V1.0_20190829_FIN_15083.nc,5,2019-08-29 10:33:13.175942540,2019-08-29 10:34:21.209817051
E:/LIS_data/2019/0829/ISS_LIS_SC_V1.0_20190829_FIN_15087.nc,4,2019-08-29 17:05:26.261132359,2019-08-29 17:06:01.584679722
E:/LIS_data/2019/0830/ISS_LIS_SC_V1.0_20190830_FIN_15098.nc,160,2019-08-30 09:44:40.087096691,2019-08-30 09:46:41.816771984
E:/LIS_data/2019/0913/ISS_LIS_SC_V1.0_20190913_FIN_15312.nc,1,2019-09-13 04:49:42.537412285,2019-09-13 04:49:42.537412285
